record_id,species_code,species,trait_code,main_source,original_sources,norm_value,best,lower,upper,match_type
184008,4602,Thelymitra pauciflora,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165079,3573,Thysanotus patersonii,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
184067,3573,Thysanotus patersonii,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165080,3574,Thysanotus tuberosus,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165023,3542,Dianella revoluta,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
166559,3542,Dianella revoluta,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165049,3348,Juncus subsecundus,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
177842,6302,Lomandra filiformis,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165057,6308,Lomandra longifolia,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
177950,6308,Lomandra longifolia,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165015,2242,Crassula sieberiana,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
165664,2242,Crassula sieberiana,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
165034,9904,Euchiton involucratus,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
170876,9904,Euchiton involucratus,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
165045,1540,Hypochaeris glabra,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
174782,1540,Hypochaeris glabra,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
165054,5978,Linaria pelisseriana,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
177590,5978,Linaria pelisseriana,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
165003,4807,Bromus hordeaceus,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",None,NA,NA,NA,exact
165030,7827,Eucalyptus mannifera subsp. mannifera,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
169452,7827,Eucalyptus mannifera subsp. mannifera,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
156836,3785,Acacia gunnii,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
