"dcterms_rightsHolder","dcterms_rights","dcterms_language","dcterms_type","dcterms_modified","dcterms_available","speciesID","taxonRank","kingdomID","kingdom","classID","class","orderID","order","familyID","family","sortOrder","genusID","genus","parentSpeciesID","specificEpithet","infraspecificEpithet","scientificNameAuthorship","scientificNameID","speciesCode_Synonym","scientificName","scientificNameHTML","vernacularName","otherVernacularNames","taxonID","currentScientificNameCode","currentScientificName","currentVernacularName","isCurrent","generalTypeID","generalType","establishmentMeans","primaryGrowthForm","primaryGrowthFormGroup","secondaryGrowthForms","secondaryGrowthFormGroups","stateConservation","protectedInNSW","sensitivityClass","TSProfileID","countryConservation","highThreatWeed","widelyCultivatedNativeSpecies","CAMBA","JAMBA","ROKAMBA"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:03.463+11:00","1995-12-15T13:06:50+11:00",2379,"Species",139,"Plantae",38,"Flora",137,"Flora",169,"Campanulaceae",8354,4366,"Wahlenbergia",2379,"queenslandica",NA,"Carolin ex P.J.Sm.",2379,"7728","Wahlenbergia queenslandica","<em>Wahlenbergia queenslandica</em>",NA,NA,2379,"7728","Wahlenbergia queenslandica",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:24.323+11:00","1995-12-15T13:06:50+11:00",2380,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14292,2732,"Dipodium",2380,"punctatum",NA,"(Sm.) R.Br.",2380,"7887","Dipodium punctatum","<em>Dipodium punctatum</em>",NA,NA,2380,"7887","Dipodium punctatum",NA,"true",179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:45:18.7+11:00","1995-12-15T13:06:50+11:00",2381,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16758,3695,"Persoonia",2381,"acuminata",NA,"L.A.S.Johnson & P.H.Weston",2381,"8716","Persoonia acuminata","<em>Persoonia acuminata</em>",NA,NA,2381,"8716","Persoonia acuminata",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2009-01-09T16:48:51+11:00","1995-12-15T13:06:51+11:00",2382,"Species",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",7789,4373,"Wedelia",2382,"glauca",NA,"(Ortega) O.Hoffm.",2382,"1723","Wedelia glauca","<em>Wedelia glauca</em>","Pascalia Weed",NA,2382,"1723","Wedelia glauca","Pascalia Weed","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:30.747+11:00","1995-12-15T13:06:52+11:00",2383,"Species",139,"Plantae",38,"Flora",137,"Flora",161,"Lamiaceae",12211,3847,"Prostanthera",2383,"rugosa",NA,"A.Cunn. ex Benth.",2383,"3428","Prostanthera rugosa","<em>Prostanthera rugosa</em>",NA,NA,2383,"3428","Prostanthera rugosa",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:14.643+11:00","1995-12-15T13:06:52+11:00",2384,"Species",139,"Plantae",38,"Flora",137,"Flora",171,"Polygalaceae",16192,2541,"Comesperma",2384,"ericinum",NA,"DC.",2384,"5253","Comesperma ericinum","<em>Comesperma ericinum</em>","Pyramid Flower",NA,2384,"5253","Comesperma ericinum","Pyramid Flower","true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Heath shrub","Shrub (SG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2020-08-25T19:43:51.39+10:00","1998-10-22T14:51:39+10:00",2385,"Species",139,"Plantae",38,"Flora",137,"Flora",275,"Plantaginaceae",15139,3321,"Linaria",12682,"dalmatica",NA,"(L.) Mill.",2385,"5975","Linaria genistifolia","<em>Linaria genistifolia</em>",NA,NA,12682,"10000","Linaria dalmatica",NA,"false",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-08-13T15:07:57+10:00","1995-12-15T13:06:53+11:00",2386,"Species",139,"Plantae",38,"Flora",137,"Flora",173,"Solanaceae",18241,4092,"Solanum",2386,"cookii",NA,"Symon",2386,"6075","Solanum cookii","<em>Solanum cookii</em>",NA,NA,2386,"6075","Solanum cookii",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:14.01+11:00","1995-12-15T13:38:17+11:00",2388,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",174,"Chenopodiaceae",8767,3926,"Rhagodia",2388,"candolleana","candolleana","Moq.",2388,"2159","Rhagodia candolleana","<em>Rhagodia candolleana</em>",NA,NA,7555,"7808","Rhagodia candolleana subsp. candolleana",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:28:53.273+11:00","1995-12-15T13:06:55+11:00",2389,"Species",139,"Plantae",38,"Flora",137,"Flora",174,"Chenopodiaceae",8769,3926,"Rhagodia",2389,"parabolica",NA,"R.Br.",2389,"2160","Rhagodia parabolica","<em>Rhagodia parabolica</em>",NA,NA,2389,"2160","Rhagodia parabolica",NA,"true",NA,NA,"Alive in NSW, Native","Chenopod","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:23.097+11:00","1995-12-15T13:06:55+11:00",2390,"Species",139,"Plantae",38,"Flora",137,"Flora",175,"Portulacaceae",16377,3832,"Portulaca",2390,"intraterranea",NA,"J.M.Black",2390,"5323","Portulaca intraterranea","<em>Portulaca intraterranea</em>",NA,NA,2390,"5323","Portulaca intraterranea",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:42:01.9+11:00","1995-12-15T13:06:56+11:00",2391,"Species",139,"Plantae",38,"Flora",137,"Flora",176,"Convolvulaceae",8958,2270,"Bonamia",2391,"media",NA,"R.Br.",2391,"7268","Bonamia media","<em>Bonamia media</em>",NA,NA,2391,"7268","Bonamia media",NA,"true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:46:11.467+11:00","1995-12-15T13:51:13+11:00",2392,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14311,2746,"Diuris",9642,"dendrobioides",NA,"Fitzg.",2392,"7420","Diuris cuneata","<em>Diuris cuneata</em>",NA,NA,9642,"9074","Diuris dendrobioides",NA,"false",179,"Orchids","Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:50.03+11:00","1995-12-15T13:06:57+11:00",2393,"Species",139,"Plantae",38,"Flora",137,"Flora",410,"Asphodelaceae",6657,2312,"Bulbine",2393,"semibarbata",NA,"(R.Br.) Haw.",2393,"3532","Bulbine semibarbata","<em>Bulbine semibarbata</em>","Wild Onion",NA,2393,"3532","Bulbine semibarbata","Wild Onion","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:20:41.437+11:00","2000-02-03T13:16:59+11:00",2394,"Species",139,"Plantae",38,"Flora",137,"Flora",157,"Apiaceae",6239,2853,"Eryngium",13594,"paludosum",NA,"(C.Moore & Betche) P.W.Michael",2394,"1115","Eryngium plantagineum","<em>Eryngium plantagineum</em>","Long Eryngium",NA,13594,"10871","Eryngium paludosum","Long Eryngium","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:33:02.34+11:00","1995-12-15T13:06:58+11:00",2395,"Species",139,"Plantae",38,"Flora",137,"Flora",178,"Loranthaceae",12594,3500,"Muellerina",2395,"bidwillii",NA,"(Benth.) Barlow",2395,"3618","Muellerina bidwillii","<em>Muellerina bidwillii</em>",NA,NA,2395,"3618","Muellerina bidwillii",NA,"true",NA,NA,"Alive in NSW, Native","Epiphyte","Other (OG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:23:45.143+11:00","1995-12-15T13:06:59+11:00",2396,"Species",139,"Plantae",38,"Flora",137,"Flora",220,"Apocynaceae",6435,4316,"Tylophora",2396,"woollsii",NA,"Benth.",2396,"1245","Tylophora woollsii","<em>Tylophora woollsii</em>","Cryptic Forest Twiner",NA,2396,"1245","Tylophora woollsii","Cryptic Forest Twiner","true",170,"Epiphytes and Climbers","Alive in NSW, Native","Vine","Other (OG)",NA,NA,"Endangered","false","Not Sensitive",10816,"Endangered",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2006-01-30T17:20:36+11:00","1995-12-15T13:06:59+11:00",2397,"Species",139,"Plantae",38,"Flora",137,"Flora",180,"Boraginaceae",8030,3769,"Plagiobothrys",2397,"canescens",NA,"Benth.",2397,"1772","Plagiobothrys canescens","<em>Plagiobothrys canescens</em>","Valley Popcorn Flower",NA,2397,"1772","Plagiobothrys canescens","Valley Popcorn Flower","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:44.033+11:00","1995-12-15T13:07:00+11:00",2398,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16693,3033,"Hakea",2398,"gibbosa",NA,"(Sm.) Cav.",2398,"5415","Hakea gibbosa","<em>Hakea gibbosa</em>",NA,NA,2398,"5415","Hakea gibbosa",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:41:44.807+11:00","1995-12-15T13:07:00+11:00",2399,"Species",139,"Plantae",38,"Flora",137,"Flora",181,"Goodeniaceae",11549,3001,"Goodenia",2399,"lunata",NA,"J.M.Black",2399,"7121","Goodenia lunata","<em>Goodenia lunata</em>",NA,NA,2399,"7121","Goodenia lunata",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2006-01-30T17:20:36+11:00","1995-12-15T13:07:01+11:00",2400,"Species",139,"Plantae",38,"Flora",137,"Flora",182,"Rhamnaceae",17078,3117,"Hovenia",2400,"dulcis",NA,"Thunb.",2400,"8465","Hovenia dulcis","<em>Hovenia dulcis</em>","Japanese Raisin Tree",NA,2400,"8465","Hovenia dulcis","Japanese Raisin Tree","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:45:13.857+11:00","1995-12-15T13:07:01+11:00",2401,"Species",139,"Plantae",38,"Flora",137,"Flora",183,"Rutaceae",17480,1975,"Acronychia",2401,"octandra",NA,"(F.Muell.) T.G.Hartley",2401,"8678","Acronychia octandra","<em>Acronychia octandra</em>","Doughwood",NA,2401,"8678","Acronychia octandra","Doughwood","true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:35:18.11+11:00","1995-12-15T13:07:02+11:00",2402,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13857,3455,"Micromyrtus",2402,"minutiflora",NA,"(F. Muell.) Benth.",2402,"4274","Micromyrtus minutiflora","<em>Micromyrtus minutiflora</em>",NA,NA,2402,"4274","Micromyrtus minutiflora",NA,"true",184,"Shrubs","Alive in NSW, Native","Shrub","Shrub (SG)","Heath shrub","Shrub (SG)","Endangered","false","Not Sensitive",10529,"Vulnerable",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-11-30T17:22:37.057+11:00","1995-12-15T13:07:02+11:00",2403,"Variety",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15994,3796,"Poa",7975,"sieberiana","sieberiana","Spreng.",2403,"8742","Poa sieberiana var. sieberiana","<em>Poa sieberiana </em>var.<em> sieberiana</em>","Snowgrass",NA,2403,"8742","Poa sieberiana var. sieberiana","Snowgrass","true",NA,NA,"Alive in NSW, Native","Tussock Grass","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:40:18.43+11:00","1995-12-15T14:02:20+11:00",2404,"Species",139,"Plantae",38,"Flora",137,"Flora",160,"Phormiaceae",14948,4214,"Thelionema",11401,"umbellatum",NA,"(R.Br.) R.J.F.Hend.",2404,"3570","Stypandra umbellata","<em>Stypandra umbellata</em>",NA,NA,11401,"6461","Thelionema umbellatum",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:56.403+11:00","1995-12-15T13:07:04+11:00",2405,"Species",139,"Plantae",38,"Flora",137,"Flora",405,"Colchicaceae",8923,4389,"Wurmbea",2405,"uniflora",NA,"(R.Br.) T.D.Macfarl.",2405,"3581","Wurmbea uniflora","<em>Wurmbea uniflora</em>",NA,NA,2405,"3581","Wurmbea uniflora",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:36:41.52+11:00","1995-12-15T13:07:04+11:00",2406,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15606,2781,"Echinopogon",2406,"cheelii",NA,"C.E.Hubb.",2406,"4930","Echinopogon cheelii","<em>Echinopogon cheelii</em>","Long-flowered Hedgehog Grass",NA,2406,"4930","Echinopogon cheelii","Long-flowered Hedgehog Grass","true",NA,NA,"Alive in NSW, Native","Tussock Grass","Grass & grasslike (GG)","Other Grass","Grass & grasslike (GG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:36:53.597+11:00","1995-12-15T13:07:05+11:00",2407,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15807,3283,"Leptochloa",2407,"peacockii",NA,"(Maiden & Betche) Domin",2407,"5029","Leptochloa peacockii","<em>Leptochloa peacockii</em>",NA,NA,2407,"5029","Leptochloa peacockii",NA,"true",NA,NA,"Alive in NSW, Native","Tussock Grass","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2007-02-27T19:01:52+11:00","1995-12-15T13:29:15+11:00",2408,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15923,3677,"Pennisetum",6059,"glaucum",NA,"(L.) R.Br.",2408,"5095","Pennisetum americanum","<em>Pennisetum americanum</em>",NA,NA,6059,"6638","Pennisetum glaucum","Pearl Millet","false",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:22:01.687+11:00","1995-12-15T13:07:06+11:00",2409,"Species",139,"Plantae",38,"Flora",137,"Flora",157,"Apiaceae",6294,3779,"Platysace",2409,"clelandii",NA,"(Maiden & Betche) L.A.S.Johnson",2409,"1142","Platysace clelandii","<em>Platysace clelandii</em>",NA,NA,2409,"1142","Platysace clelandii",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:36:41.27+11:00","1995-12-15T13:07:07+11:00",2410,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15603,2781,"Echinopogon",2410,"caespitosus",NA,"C.E.Hubb.",2410,"4929","Echinopogon caespitosus","<em>Echinopogon caespitosus</em>","Bushy Hedgehog-grass",NA,2410,"4929","Echinopogon caespitosus","Bushy Hedgehog-grass","true",NA,NA,"Alive in NSW, Native","Tussock Grass","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-12-14T19:42:55.807+11:00","1995-12-15T13:10:59+11:00",2411,"Species",139,"Plantae",38,"Flora",137,"Flora",203,"Araliaceae",6528,4256,"Trachymene",3025,"composita",NA,"(Domin) B.L.Burtt",2411,"8782","Trachymene anisocarpa","<em>Trachymene anisocarpa</em>",NA,NA,3025,"7794","Trachymene composita",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:54.467+11:00","1995-12-15T13:07:08+11:00",2412,"Species",139,"Plantae",38,"Flora",137,"Flora",160,"Phormiaceae",14944,4156,"Stypandra",2412,"glauca",NA,"R.Br.",2412,"3569","Stypandra glauca","<em>Stypandra glauca</em>","Nodding Blue Lily",NA,2412,"3569","Stypandra glauca","Nodding Blue Lily","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:35:22.267+11:00","1995-12-15T13:07:08+11:00",2413,"Species",139,"Plantae",38,"Flora",137,"Flora",185,"Najadaceae",13924,3518,"Najas",2413,"marina",NA,"L.",2413,"4299","Najas marina","<em>Najas marina</em>","Prickly Waternymph",NA,2413,"4299","Najas marina","Prickly Waternymph","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:02.4+11:00","1995-12-15T13:15:27+11:00",2414,"Species",139,"Plantae",38,"Flora",137,"Flora",186,"Oleaceae",13971,3198,"Jasminum",3781,"dallachii",NA,"F.Muell.",2414,"4309","Jasminum singuliflorum","<em>Jasminum singuliflorum</em>",NA,NA,3781,"7718","Jasminum dallachii",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:35:23.407+11:00","1995-12-15T13:07:09+11:00",2415,"Species",139,"Plantae",38,"Flora",137,"Flora",186,"Oleaceae",13982,3198,"Jasminum",2415,"suavissimum",NA,"Lindl.",2415,"4310","Jasminum suavissimum","<em>Jasminum suavissimum</em>",NA,NA,2415,"4310","Jasminum suavissimum",NA,"true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)","Forb","Forb (FG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:21.533+11:00","1995-12-15T13:07:09+11:00",2416,"Species",139,"Plantae",38,"Flora",137,"Flora",175,"Portulacaceae",16355,2335,"Calandrinia",2416,"granulifera",NA,"Benth.",2416,"5312","Calandrinia granulifera","<em>Calandrinia granulifera</em>",NA,NA,2416,"5312","Calandrinia granulifera",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:41:05.57+11:00","1995-12-15T13:07:15+11:00",2431,"Species",139,"Plantae",38,"Flora",137,"Flora",306,"Anthericaceae",6155,2573,"Corynotheca",2431,"licrota",NA,"R.J.F.Hend.",2431,"6830","Corynotheca licrota","<em>Corynotheca licrota</em>","Club-fruit Lily",NA,2431,"6830","Corynotheca licrota","Club-fruit Lily","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)","Shrub","Shrub (SG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:25:24.19+11:00","2008-04-17T13:49:12+10:00",2417,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",275,"Plantaginaceae",15184,4351,"Veronica",20267,"derwentiana","maideniana","(Gand.) B.G.Briggs & Ehrend.",2417,"8638","Derwentia derwentiana subsp. maideniana","<em>Derwentia derwentiana </em>subsp.<em> maideniana</em>",NA,NA,18777,"13396","Veronica derwentiana subsp. maideniana",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2024-03-07T14:00:18.79+11:00","2011-02-07T11:36:08+11:00",2418,"Species",139,"Plantae",38,"Flora",137,"Flora",169,"Campanulaceae",8324,3334,"Lobelia",20436,"purpurascens",NA,"R.Br.",2418,"1925","Pratia purpurascens","<em>Pratia purpurascens</em>","Whiteroot",NA,20436,"14415","Lobelia purpurascens","whiteroot","false",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,"Widely Cultivated Native Species","false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:30:31.667+11:00","1995-12-15T13:07:11+11:00",2419,"Species",139,"Plantae",38,"Flora",137,"Flora",187,"Erythroxylaceae",10030,2858,"Erythroxylum",2419,"australe",NA,"F.Muell.",2419,"2671","Erythroxylum australe","<em>Erythroxylum australe</em>",NA,NA,2419,"2671","Erythroxylum australe",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:39:43.053+11:00","1995-12-15T13:07:11+11:00",2420,"Species",139,"Plantae",38,"Flora",137,"Flora",188,"Ulmaceae",18585,2418,"Celtis",2420,"paniculata",NA,"(Endl.) Planch.",2420,"6222","Celtis paniculata","<em>Celtis paniculata</em>","Native Celtis",NA,2420,"6222","Celtis paniculata","Native Celtis","true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2020-08-25T19:48:03.387+10:00","1995-12-15T13:07:11+11:00",2421,"Species",139,"Plantae",38,"Flora",137,"Flora",921,"Phrymaceae",14953,3466,"Mimulus",2421,"gracilis",NA,"R.Br.",2421,"5982","Mimulus gracilis","<em>Mimulus gracilis</em>","Slender Monkey-flower",NA,2421,"5982","Mimulus gracilis","Slender Monkey-flower","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:39:16.287+11:00","1995-12-15T13:07:12+11:00",2422,"Species",139,"Plantae",38,"Flora",137,"Flora",173,"Solanaceae",18254,4092,"Solanum",2422,"ferocissimum",NA,"Lindl.",2422,"6082","Solanum ferocissimum","<em>Solanum ferocissimum</em>","Spiny Potato-bush",NA,2422,"6082","Solanum ferocissimum","Spiny Potato-bush","true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:44:49.497+11:00","1995-12-15T13:39:45+11:00",2423,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",326,"Fabaceae (Caesalpinioideae)",10243,4069,"Senna",10525,"artemisioides","zygophylla","(Benth.) Randell",2423,"6417","Cassia nemophila var. zygophylla","<em>Cassia nemophila </em>var.<em> zygophylla</em>",NA,NA,7798,"8494","Senna artemisioides subsp. zygophylla",NA,"false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:41:12.587+11:00","1995-12-15T13:07:12+11:00",2424,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14207,2462,"Chiloglottis",2424,"sylvestris",NA,"D.L.Jones & M.A.Clem.",2424,"6881","Chiloglottis sylvestris","<em>Chiloglottis sylvestris</em>",NA,NA,2424,"6881","Chiloglottis sylvestris",NA,"true",179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
