Kingdom,Class,Family,Species Code,Scientific Name,Exotic,Common Name,NSW status,Comm. status,Records,Info
Plantae,Flora,Poaceae,CYNO,Cynosurus spp.,*,,,,33,
Plantae,Flora,Poaceae,4846,Dactylis glomerata,*,Cocksfoot,,,3397,
Plantae,Flora,Poaceae,9338,Dactyloctenium aegyptium,*,Coast Button Grass,,,7,
Plantae,Flora,Poaceae,4847,Dactyloctenium australe,*,Durban Grass,,,33,
Plantae,Flora,Poaceae,7178,Dactyloctenium radulans,,Button Grass,,,2044,
Plantae,Flora,Poaceae,DACT,Dactyloctenium spp.,,Button Grass,,,3,
Plantae,Flora,Poaceae,4870,Deschampsia cespitosa,,Tufted Hairgrass,,,38,
Plantae,Flora,Poaceae,4871,Deyeuxia accedens,,,,,33,
Plantae,Flora,Poaceae,4872,Deyeuxia acuminata,,,,,14,
Plantae,Flora,Poaceae,4873,Deyeuxia affinis,,Allied Bent-grass,,,40,
Plantae,Flora,Poaceae,4874,Deyeuxia angustifolia,,,,,22,
Plantae,Flora,Poaceae,4875,Deyeuxia appressa,,,E1,E,5,
Plantae,Flora,Poaceae,4877,Deyeuxia brachyathera,,,,,134,
Plantae,Flora,Poaceae,4878,Deyeuxia carinata,,,,,68,
Plantae,Flora,Poaceae,4879,Deyeuxia contracta,,,,,24,
Plantae,Flora,Poaceae,4880,Deyeuxia crassiuscula,,,,,74,
Plantae,Flora,Poaceae,4881,Deyeuxia decipiens,,Devious Bent-grass,,,168,
Plantae,Flora,Poaceae,13423,Deyeuxia densa,,,,,1,
Plantae,Flora,Poaceae,4882,Deyeuxia frigida,,,,,2,
Plantae,Flora,Poaceae,4883,Deyeuxia gunniana,,,,,368,
Plantae,Flora,Poaceae,4884,Deyeuxia imbricata,,Bent-grass,,,51,
Plantae,Flora,Poaceae,10361,Deyeuxia innominata,,,,,38,
Plantae,Flora,Poaceae,4885,Deyeuxia mckiei,,,,,98,
Plantae,Flora,Poaceae,4886,Deyeuxia mesathera,,,,,13,
Plantae,Flora,Poaceae,4887,Deyeuxia microseta,,,,,29,
Plantae,Flora,Poaceae,4888,Deyeuxia monticola,,,,,194,
Plantae,Flora,Poaceae,6940,Deyeuxia monticola var. monticola,,,,,267,
Plantae,Flora,Poaceae,6444,Deyeuxia monticola var. valida,,,,,30,
Plantae,Flora,Poaceae,4889,Deyeuxia nudiflora,,,,,111,
Plantae,Flora,Poaceae,4890,Deyeuxia parviseta,,,,,239,
Plantae,Flora,Poaceae,6964,Deyeuxia parviseta var. boormanii,,,,,46,
Plantae,Flora,Poaceae,8233,Deyeuxia parviseta var. parviseta,,,,,106,
Plantae,Flora,Poaceae,4891,Deyeuxia quadriseta,,,,,1118,
Plantae,Flora,Poaceae,4892,Deyeuxia reflexa,,,,,26,
Plantae,Flora,Poaceae,4893,Deyeuxia rodwayi,,,,,61,
Plantae,Flora,Poaceae,4894,Deyeuxia scaberula,,,,,37,
Plantae,Flora,Poaceae,DEYE,Deyeuxia spp.,,,,,307,
Plantae,Flora,Poaceae,11273,Deyeuxia talariata,,,,,1,
Plantae,Flora,Poaceae,13424,Dichanthium aristatum,*,Angleton Grass,,,1,
Plantae,Flora,Poaceae,7485,Dichanthium sericeum,,Queensland Bluegrass,,,3765,
Plantae,Flora,Poaceae,10347,Dichanthium sericeum subsp. humilius,,,,,40,
Plantae,Flora,Poaceae,7645,Dichanthium sericeum subsp. sericeum,,Queensland Bluegrass,,,2571,
Plantae,Flora,Poaceae,4895,Dichanthium setosum,,Bluegrass,V,V,635,
Plantae,Flora,Poaceae,DICA,Dichanthium spp.,,,,,144,
Plantae,Flora,Poaceae,4896,Dichanthium tenue,,Small Bluegrass,,,34,
Plantae,Flora,Poaceae,4897,Dichelachne crinita,,Longhair Plumegrass,,,1647,
Plantae,Flora,Poaceae,9967,Dichelachne hirtella,,Plumegrass,,,232,
Plantae,Flora,Poaceae,8748,Dichelachne inaequiglumis,,,,,1215,
Plantae,Flora,Poaceae,4898,Dichelachne micrantha,,Shorthair Plumegrass,,,11828,
Plantae,Flora,Poaceae,8767,Dichelachne parva,,,,,481,
Plantae,Flora,Poaceae,4899,Dichelachne rara,,,,,1887,
Plantae,Flora,Poaceae,9151,Dichelachne sieberiana,,,,,895,
Plantae,Flora,Poaceae,DICE,Dichelachne spp.,,,,,1892,
Plantae,Flora,Poaceae,4900,Digitaria aequiglumis,*,,,,35,
Plantae,Flora,Poaceae,4901,Digitaria ammophila,,Silky Umbrella Grass,,,351,
Plantae,Flora,Poaceae,4902,Digitaria breviglumis,,,,,2180,
Plantae,Flora,Poaceae,6857,Digitaria brownii,,Cotton Panic Grass,,,3074,
Plantae,Flora,Poaceae,6554,Digitaria ciliaris,*,Summer Grass,,,489,
Plantae,Flora,Poaceae,4903,Digitaria coenicola,,Finger Panic Grass,,,198,
Plantae,Flora,Poaceae,4904,Digitaria didactyla,,Queensland Blue Couch,,,297,
Plantae,Flora,Poaceae,4905,Digitaria diffusa,,Open Summer-grass,,,2766,
Plantae,Flora,Poaceae,4907,Digitaria divaricatissima,,Umbrella Grass,,,2075,
Plantae,Flora,Poaceae,13426,Digitaria eriantha,*,Finger Panic Grass,,,106,
Plantae,Flora,Poaceae,4908,Digitaria hubbardii,,,,,80,
Plantae,Flora,Poaceae,4909,Digitaria hystrichoides,,Curly Umbrella Grass,,,249,
Plantae,Flora,Poaceae,4910,Digitaria ischaemum,*,,,,50,
Plantae,Flora,Poaceae,4911,Digitaria leucostachya,,,,,10,
Plantae,Flora,Poaceae,6984,Digitaria longiflora,,,,,54,
Plantae,Flora,Poaceae,6627,Digitaria milanjiana,*,,,,2,
Plantae,Flora,Poaceae,13427,Digitaria minima,,,,,1,
Plantae,Flora,Poaceae,4912,Digitaria orbata,,,,,4,
Plantae,Flora,Poaceae,4913,Digitaria parviflora,,Small-flowered Finger Grass,,,3244,
Plantae,Flora,Poaceae,6850,Digitaria porrecta,,Finger Panic Grass,E1,,329,
Plantae,Flora,Poaceae,4915,Digitaria ramularis,,Finger Panic Grass,,,2237,
Plantae,Flora,Poaceae,6937,Digitaria sanguinalis,*,Crab Grass,,,850,
Plantae,Flora,Poaceae,13428,Digitaria sp. Q3,,,,,1,
Plantae,Flora,Poaceae,DIGI,Digitaria spp.,,,,,1623,
Plantae,Flora,Poaceae,4916,Digitaria ternata,*,,,,5,
Plantae,Flora,Poaceae,4917,Digitaria velutina,*,,,,3,
Plantae,Flora,Poaceae,4918,Digitaria violascens,*,,,,55,
Plantae,Flora,Poaceae,DIMO,Dimorphochloa spp.,,,,,4,
Plantae,Flora,Poaceae,4920,Diplachne fusca,,Brown Beetle Grass,,,543,
Plantae,Flora,Poaceae,4921,Diplachne muelleri,,,,,55,
Plantae,Flora,Poaceae,7897,Diplachne parviflora,,Small-flowered Beetle Grass,,,66,
Plantae,Flora,Poaceae,DIPL,Diplachne spp.,,,,,16,
Plantae,Flora,Poaceae,10357,Diplachne uninervia,*,,,,3,
Plantae,Flora,Poaceae,9943,Distichlis distichophylla,,Australian Saltgrass,E1,,28,
Plantae,Flora,Poaceae,4922,Dryopoa dives,,Giant Mountain Grass,,,32,
Plantae,Flora,Poaceae,7607,Echinochloa colona,,Awnless Barnyard Grass,,,791,
Plantae,Flora,Poaceae,4923,Echinochloa crus-galli,*,Barnyard Grass,,,1302,
Plantae,Flora,Poaceae,4924,Echinochloa crus-pavonis,*,South American Barnyard Grass,,,12,
Plantae,Flora,Poaceae,9330,Echinochloa esculenta,*,Japanese Millet,,,105,
Plantae,Flora,Poaceae,6456,Echinochloa frumentacea,*,Siberian Millet,,,35,
Plantae,Flora,Poaceae,4925,Echinochloa inundata,,Marsh Millet,,,109,
Plantae,Flora,Poaceae,4926,Echinochloa lacunaria,,,,,14,
Plantae,Flora,Poaceae,6818,Echinochloa microstachya,*,Prickly Barnyard Grass,,,20,
Plantae,Flora,Poaceae,7283,Echinochloa oryzoides,*,Hairy Millet,,,19,
Plantae,Flora,Poaceae,9329,Echinochloa pyramidalis,*,Antelope Grass,,,1,
Plantae,Flora,Poaceae,ECHI,Echinochloa spp.,,,,,110,
Plantae,Flora,Poaceae,4927,Echinochloa telmatophila,,Swamp Barnyard Grass,,,65,
Plantae,Flora,Poaceae,7290,Echinochloa turneriana,,Channel Millet,,,8,
Plantae,Flora,Poaceae,4929,Echinopogon caespitosus,,Bushy Hedgehog-grass,,,5706,
Plantae,Flora,Poaceae,7593,Echinopogon caespitosus var. caespitosus,,Tufted Hedgehog Grass,,,3606,
Plantae,Flora,Poaceae,7646,Echinopogon caespitosus var. cunninghamii,,,,,23,
Plantae,Flora,Poaceae,4930,Echinopogon cheelii,,Long-flowered Hedgehog Grass,,,180,
Plantae,Flora,Poaceae,4931,Echinopogon intermedius,,Erect Hedgehog Grass,,,812,
Plantae,Flora,Poaceae,4932,Echinopogon mckiei,,,,,193,
Plantae,Flora,Poaceae,4933,Echinopogon nutans,,,,,29,
Plantae,Flora,Poaceae,6783,Echinopogon nutans var. major,,,,,7,
Plantae,Flora,Poaceae,8783,Echinopogon nutans var. nutans,,Nodding Hedgehog Grass,,,34,
Plantae,Flora,Poaceae,4934,Echinopogon ovatus,,Forest Hedgehog Grass,,,8308,
Plantae,Flora,Poaceae,4935,Echinopogon phleoides,,,,,6,
Plantae,Flora,Poaceae,ECHN,Echinopogon spp.,,,,,593,
Plantae,Flora,Poaceae,4936,Ehrharta calycina,*,Perennial Veldtgrass,,,83,
Plantae,Flora,Poaceae,4937,Ehrharta erecta,*,Panic Veldtgrass,,,6834,
Plantae,Flora,Poaceae,4938,Ehrharta longiflora,*,Annual Veldtgrass,,,514,
Plantae,Flora,Poaceae,EHRH,Ehrharta spp.,*,Veldtgrass,,,85,
Plantae,Flora,Poaceae,7196,Eleusine indica,*,Crowsfoot Grass,,,714,
Plantae,Flora,Poaceae,ELEU,Eleusine spp.,*,,,,72,
Plantae,Flora,Poaceae,4940,Eleusine tristachya,*,Goose Grass,,,1689,
Plantae,Flora,Poaceae,9108,Elionurus citreus,,Lemon-scented Grass,E1,,9,
Plantae,Flora,Poaceae,13429,Elymus fertilis,,,,,108,
Plantae,Flora,Poaceae,11082,Elymus multiflorus,,Philip Island Wheatgrass,,,40,
Plantae,Flora,Poaceae,13974,Elymus plurinervis,,,,,151,
Plantae,Flora,Poaceae,13430,Elymus rectisetus,,,,,194,
Plantae,Flora,Poaceae,13431,Elymus repens,*,English Couch,,,149,
Plantae,Flora,Poaceae,ELYM,Elymus spp.,,,,,179,
Plantae,Flora,Poaceae,6865,Elytrophorus spicatus,,Spikegrass,,,9,
Plantae,Flora,Poaceae,6720,Enneapogon avenaceus,,Bottle Washers,,,2225,
Plantae,Flora,Poaceae,4941,Enneapogon cylindricus,,Jointed Nineawn,,,719,
Plantae,Flora,Poaceae,4943,Enneapogon gracilis,,Slender Nineawn,,,1679,
Plantae,Flora,Poaceae,4944,Enneapogon intermedius,,,,,364,
Plantae,Flora,Poaceae,9746,Enneapogon lindleyanus,,Conetop Nineawn,,,20,
Plantae,Flora,Poaceae,4945,Enneapogon nigricans,,Nine-awn Grass,,,1894,
Plantae,Flora,Poaceae,6866,Enneapogon polyphyllus,,Leafy Nineawn,,,286,
Plantae,Flora,Poaceae,ENNE,Enneapogon spp.,,"Nineawn Grass, Bottlewashers",,,448,
Plantae,Flora,Poaceae,9159,Enneapogon truncatus,,Bottlewashers,,,72,
Plantae,Flora,Poaceae,10325,Enneapogon virens,,,,,8,
Plantae,Flora,Poaceae,6721,Enteropogon acicularis,,Curly Windmill Grass,,,10938,
Plantae,Flora,Poaceae,6722,Enteropogon ramosus,,Curly Windmill Grass,,,847,
Plantae,Flora,Poaceae,ENTE,Enteropogon spp.,,Windmill Grass,,,152,
Plantae,Flora,Poaceae,10119,Enteropogon unispiceus,,,,,6,
Plantae,Flora,Poaceae,4946,Entolasia marginata,,Bordered Panic,,,10761,
Plantae,Flora,Poaceae,ENTO,Entolasia spp.,,,,,355,
Plantae,Flora,Poaceae,4947,Entolasia stricta,,Wiry Panic,,,31929,
Plantae,Flora,Poaceae,4948,Entolasia whiteana,,,,,173,
Plantae,Flora,Poaceae,11647,Eragrostis alveiformis,,,,,646,
Plantae,Flora,Poaceae,13435,Eragrostis aspera,,,,,1,
Plantae,Flora,Poaceae,4949,Eragrostis australasica,,Canegrass,,,998,
Plantae,Flora,Poaceae,4950,Eragrostis barrelieri,*,Pitted Lovegrass,,,13,
Plantae,Flora,Poaceae,4951,Eragrostis basedowii,,,,,35,
Plantae,Flora,Poaceae,7578,Eragrostis benthamii,,,,,646,
Plantae,Flora,Poaceae,7921,Eragrostis brownii,,Brown's Lovegrass,,,9969,
Plantae,Flora,Poaceae,6387,Eragrostis cilianensis,*,Stinkgrass,,,2057,
Plantae,Flora,Poaceae,4952,Eragrostis curvula,*,African Lovegrass,,,6552,
Plantae,Flora,Poaceae,4953,Eragrostis desertorum,,Woollybutt,,,5,
Plantae,Flora,Poaceae,4954,Eragrostis dielsii,,Mallee Lovegrass,,,967,
Plantae,Flora,Poaceae,4955,Eragrostis elongata,,Clustered Lovegrass,,,1881,
Plantae,Flora,Poaceae,4956,Eragrostis eriopoda,,Woollybutt,,,1072,
Plantae,Flora,Poaceae,11002,Eragrostis exigua,,Slender Lovegrass,,,1,
Plantae,Flora,Poaceae,6927,Eragrostis falcata,,Sickle Lovegrass,,,160,
Plantae,Flora,Poaceae,13853,Eragrostis infecunda,,Southern Cane-grass,,,1,
Plantae,Flora,Poaceae,13436,Eragrostis intermedia,,,,,2,
Plantae,Flora,Poaceae,6659,Eragrostis interrupta,,,,,80,
Plantae,Flora,Poaceae,4957,Eragrostis kennedyae,,Small-flowered Lovegrass,,,93,
Plantae,Flora,Poaceae,4958,Eragrostis lacunaria,,Purple Lovegrass,,,3645,
Plantae,Flora,Poaceae,13437,Eragrostis lanicaulis,,,,,2,
Plantae,Flora,Poaceae,4959,Eragrostis laniflora,,Woollybutt,,,300,
Plantae,Flora,Poaceae,13438,Eragrostis lehmanniana,*,,,,1,
Plantae,Flora,Poaceae,7483,Eragrostis leptocarpa,,Drooping Lovegrass,,,238,
Plantae,Flora,Poaceae,4960,Eragrostis leptostachya,,Paddock Lovegrass,,,8593,
Plantae,Flora,Poaceae,14748,Eragrostis lugens,*,,,,6,
Plantae,Flora,Poaceae,4961,Eragrostis megalosperma,,,,,157,
Plantae,Flora,Poaceae,4962,Eragrostis mexicana,*,Mexican Lovegrass,,,107,
Plantae,Flora,Poaceae,4963,Eragrostis microcarpa,,,,,170,
Plantae,Flora,Poaceae,4967,Eragrostis parviflora,,Weeping Lovegrass,,,2438,
Plantae,Flora,Poaceae,6851,Eragrostis pectinacea,*,,,,4,
Plantae,Flora,Poaceae,4968,Eragrostis pergracilis,,,,,19,
Plantae,Flora,Poaceae,4970,Eragrostis pilosa,*,Soft Lovegrass,,,204,
Plantae,Flora,Poaceae,13440,Eragrostis plana,,,,,1,
Plantae,Flora,Poaceae,4971,Eragrostis pubescens,,,,,16,
Plantae,Flora,Poaceae,6378,Eragrostis setifolia,,Neverfail,,,2246,
Plantae,Flora,Poaceae,4972,Eragrostis sororia,,,,,283,
Plantae,Flora,Poaceae,13442,Eragrostis sp. 'Pilliga Scrub',,,,,3,
Plantae,Flora,Poaceae,9693,Eragrostis spartinoides,,,,,24,
Plantae,Flora,Poaceae,7275,Eragrostis speciosa,,,,,19,
Plantae,Flora,Poaceae,ERAG,Eragrostis spp.,,,,,3076,
Plantae,Flora,Poaceae,11908,Eragrostis sterilis,,,,,2,
Plantae,Flora,Poaceae,13443,Eragrostis superba,*,,,,1,
Plantae,Flora,Poaceae,4973,Eragrostis tef,*,Teff,,,12,
Plantae,Flora,Poaceae,7662,Eragrostis tenellula,,Delicate Lovegrass,,,4,
Plantae,Flora,Poaceae,4974,Eragrostis tenuifolia,*,Elastic Grass,,,234,
Plantae,Flora,Poaceae,4976,Eragrostis trachycarpa,,,,,354,
Plantae,Flora,Poaceae,13977,Eragrostis trichophora,*,,,,59,
Plantae,Flora,Poaceae,4977,Eragrostis xerophila,,,,,75,
Plantae,Flora,Poaceae,4978,Eremochloa bimaculata,,Poverty Grass,,,144,
Plantae,Flora,Poaceae,6946,Eriachne aristidea,,Threeawn Wanderrie Grass,,,82,
Plantae,Flora,Poaceae,13444,Eriachne armittii,*,,,,1,
Plantae,Flora,Poaceae,4979,Eriachne glabrata,,,,,121,
Plantae,Flora,Poaceae,4980,Eriachne helmsii,,Woollybutt Wanderrie Grass,,,77,
Plantae,Flora,Poaceae,6596,Eriachne mucronata,,Mountain Wanderrie Grass,,,159,
Plantae,Flora,Poaceae,4981,Eriachne pallescens,,,,,116,
Plantae,Flora,Poaceae,4982,Eriachne pulchella,,Pretty Wanderrie Grass,,,22,
Plantae,Flora,Poaceae,9160,Eriachne rara,,,,,7,
Plantae,Flora,Poaceae,ERIA,Eriachne spp.,,,,,6,
Plantae,Flora,Poaceae,7907,Eriochloa australiensis,,Australian Cupgrass,,,141,
Plantae,Flora,Poaceae,4983,Eriochloa crebra,,"Cup Grass, Tall Cupgrass",,,779,
Plantae,Flora,Poaceae,7228,Eriochloa procera,,Spring Grass,,,174,
Plantae,Flora,Poaceae,7335,Eriochloa pseudoacrotricha,,Early Spring Grass,,,2589,
Plantae,Flora,Poaceae,ERIO,Eriochloa spp.,,,,,117,
Plantae,Flora,Poaceae,7602,Eulalia aurea,,Silky Browntop,,,830,
Plantae,Flora,Poaceae,EULA,Eulalia spp.,,,,,11,
Plantae,Flora,Poaceae,4986,Eustachys distichophylla,*,Evergreen Chloris,,,2,
Plantae,Flora,Poaceae,4988,Festuca asperula,,Graceful Fescue,,,173,
Plantae,Flora,Poaceae,13447,Festuca duriuscula var. aristata,*,,,,1,
Plantae,Flora,Poaceae,8745,Festuca elatior,*,Tall Fescue,,,457,
Plantae,Flora,Poaceae,11692,Festuca glauca,*,Field Fescue,,,5,
Plantae,Flora,Poaceae,4992,Festuca muelleri,,,,,51,
Plantae,Flora,Poaceae,9345,Festuca nigrescens,*,Chewings Fescue,,,33,
Plantae,Flora,Poaceae,4993,Festuca pratensis,*,Meadow Fescue,,,183,
Plantae,Flora,Poaceae,10364,Festuca rubra subsp. rubra,*,Red Fescue,,,91,
Plantae,Flora,Poaceae,FEST,Festuca spp.,,,,,298,
Plantae,Flora,Poaceae,4995,Gastridium phleoides,*,Nitgrass,,,3,
Plantae,Flora,Poaceae,4996,Glyceria australis,,Australian Sweetgrass,,,148,
Plantae,Flora,Poaceae,4997,Glyceria declinata,*,Sweetgrass,,,19,
Plantae,Flora,Poaceae,4998,Glyceria latispicea,,,,,16,
Plantae,Flora,Poaceae,4999,Glyceria maxima,*,Reed Canegrass,,,35,
Plantae,Flora,Poaceae,GLYE,Glyceria spp.,,,,,41,
Plantae,Flora,Poaceae,5000,Hainardia cylindrica,*,Common Barbgrass,,,77,
Plantae,Flora,Poaceae,HEMA,Hemarthria spp.,,,,,11,
Plantae,Flora,Poaceae,5001,Hemarthria uncinata,,Matgrass,,,1156,
Plantae,Flora,Poaceae,9319,Hemarthria uncinata var. spathacea,,,,,7,
Plantae,Flora,Poaceae,7871,Hemarthria uncinata var. uncinata,,,,,633,
Plantae,Flora,Poaceae,6601,Heteropogon contortus,,Bunch Speargrass,,,133,
Plantae,Flora,Poaceae,5002,Hierochloe rariflora,,Scented Holygrass,,,1137,
Plantae,Flora,Poaceae,5003,Hierochloe redolens,,Sweet Holygrass,,,30,
Plantae,Flora,Poaceae,5004,Hierochloe submutica,,Alpine Holygrass,,,26,
Plantae,Flora,Poaceae,5005,Holcus lanatus,*,Yorkshire Fog,,,4348,
Plantae,Flora,Poaceae,5006,Holcus mollis,*,Creeping Fog,,,19,
Plantae,Flora,Poaceae,HOLC,Holcus spp.,*,,,,30,
Plantae,Flora,Poaceae,5007,Homopholis belsonii,,Belson's Panic,E1,V,516,
Plantae,Flora,Poaceae,13831,Hookerochloa eriopoda,,Snow Fescue,,,217,
Plantae,Flora,Poaceae,7447,Hookerochloa hookeriana,,Hooker's Fescue,,,213,
Plantae,Flora,Poaceae,HOOK,Hookerochloa spp.,,,,,28,
Plantae,Flora,Poaceae,5008,Hordeum distichon,*,Two Row Barley,,,22,
Plantae,Flora,Poaceae,5010,Hordeum glaucum,*,Northern Barley Grass,,,522,
Plantae,Flora,Poaceae,5011,Hordeum hystrix,*,Mediterranean Barley Grass,,,177,
Plantae,Flora,Poaceae,5012,Hordeum leporinum,*,Barley Grass,,,6047,
Plantae,Flora,Poaceae,5013,Hordeum marinum,*,Sea Barley Grass,,,423,
Plantae,Flora,Poaceae,13882,Hordeum murinum,*,Barley-grass,,,126,
Plantae,Flora,Poaceae,HORD,Hordeum spp.,*,,,,1077,
Plantae,Flora,Poaceae,5014,Hordeum vulgare,*,Barley,,,182,
Plantae,Flora,Poaceae,9326,Hyparrhenia filipendula var. filipendula,,Tambookie Grass,,,27,
Plantae,Flora,Poaceae,5016,Hyparrhenia hirta,*,Coolatai Grass,,,2156,
Plantae,Flora,Poaceae,9325,Hyparrhenia rufa subsp. altissima,*,,,,37,
Plantae,Flora,Poaceae,HYPA,Hyparrhenia spp.,,,,,2,
Plantae,Flora,Poaceae,6803,Imperata cylindrica,,Blady Grass,,,20986,
Plantae,Flora,Poaceae,IMPE,Imperata spp.,,,,,10,
Plantae,Flora,Poaceae,5017,Isachne globosa,,Swamp Millet,,,530,
Plantae,Flora,Poaceae,13449,Isachne miliacea,,,,,22,
Plantae,Flora,Poaceae,ISAC,Isachne spp.,,,,,1,
Plantae,Flora,Poaceae,10341,Ischaemum afrum,*,,,,1,
Plantae,Flora,Poaceae,6867,Ischaemum australe,,,,,381,
Plantae,Flora,Poaceae,9278,Ischaemum australe var. australe,,,,,104,
Plantae,Flora,Poaceae,9320,Ischaemum australe var. villosum,,,,,21,
Plantae,Flora,Poaceae,5018,Ischaemum triticeum,,,,,45,
Plantae,Flora,Poaceae,5019,Iseilema membranaceum,,Small Flinders Grass,,,163,
Plantae,Flora,Poaceae,ISEI,Iseilema spp.,,,,,2,
Plantae,Flora,Poaceae,6868,Iseilema vaginiflorum,,Red Flinders Grass,,,88,
Plantae,Flora,Poaceae,5021,Koeleria macrantha,*,Crested Hair Grass,,,7,
Plantae,Flora,Poaceae,11394,Lachnagrostis aemula,,Blowngrass,,,494,
Plantae,Flora,Poaceae,11395,Lachnagrostis aequata,,,,,6,
Plantae,Flora,Poaceae,11387,Lachnagrostis billardierei subsp. billardierei,,,,,73,
Plantae,Flora,Poaceae,11388,Lachnagrostis filiformis,,,,,12070,
Plantae,Flora,Poaceae,11396,Lachnagrostis meionectes,,,,,34,
Plantae,Flora,Poaceae,13450,Lachnagrostis plebeia,*,,,,1,
Plantae,Flora,Poaceae,LACH,Lachnagrostis spp.,,,,,436,
Plantae,Flora,Poaceae,5022,Lagurus ovatus,*,Hare's Tail Grass,,,74,
Plantae,Flora,Poaceae,5023,Lamarckia aurea,*,Goldentop,,,450,
Plantae,Flora,Poaceae,5024,Leersia hexandra,,Swamp Ricegrass,,,310,
Plantae,Flora,Poaceae,5025,Leersia oryzoides,*,Rice Cut Grass,,,3,
Plantae,Flora,Poaceae,14476,Leptochloa asthenes,,,,,410,
Plantae,Flora,Poaceae,5027,Leptochloa decipiens,,Slender Canegrass,,,28,
Plantae,Flora,Poaceae,7726,Leptochloa digitata,,Umbrella Canegrass,,,330,
Plantae,Flora,Poaceae,5028,Leptochloa divaricatissima,,,,,252,
Plantae,Flora,Poaceae,5029,Leptochloa peacockii,,,,,32,
Plantae,Flora,Poaceae,LEPC,Leptochloa spp.,,,,,60,
Plantae,Flora,Poaceae,9414,Lepturus repens,,,,,15,
Plantae,Flora,Poaceae,5030,Lolium loliaceum,*,Stiff Ryegrass,,,362,
Plantae,Flora,Poaceae,5031,Lolium multiflorum,*,Italian Ryegrass,,,144,
Plantae,Flora,Poaceae,5032,Lolium perenne,*,Perennial Ryegrass,,,7338,
Plantae,Flora,Poaceae,5033,Lolium rigidum,*,Wimmera Ryegrass,,,5571,
Plantae,Flora,Poaceae,LOLI,Lolium spp.,*,,,,2209,
Plantae,Flora,Poaceae,5034,Lolium temulentum,*,Darnel,,,40,
Plantae,Flora,Poaceae,14421,Megathyrsus maximum var. pubiglumis,*,green panic,,,78,
Plantae,Flora,Poaceae,14001,Megathyrsus maximus,*,,,,998,
Plantae,Flora,Poaceae,12592,Megathyrsus maximus var. maximus,*,,,,247,
Plantae,Flora,Poaceae,7291,Melinis minutiflora,*,Molasses Grass,,,165,
Plantae,Flora,Poaceae,10904,Melinis repens,*,Red Natal Grass,,,1284,
Plantae,Flora,Poaceae,5037,Microlaena stipoides,,Weeping Grass,,,24754,
Plantae,Flora,Poaceae,7542,Microlaena stipoides var. breviseta,,,,,11,
Plantae,Flora,Poaceae,7707,Microlaena stipoides var. stipoides,,Weeping Grass,,,20374,
Plantae,Flora,Poaceae,5038,Microstegium nudum,*,,,,22,
Plantae,Flora,Poaceae,5039,Miscanthus sinensis,*,Eulalia,,,11,
Plantae,Flora,Poaceae,6972,Molineria minuta,*,,,,18,
Plantae,Flora,Poaceae,12038,Monachather paradoxus,,Bandicoot Grass,,,723,
Plantae,Flora,Poaceae,10365,Nassella hyalina,*,,,,6,
Plantae,Flora,Poaceae,10366,Nassella megapotamia,*,,,,3,
Plantae,Flora,Poaceae,9607,Nassella neesiana,*,Chilean Needle Grass,,,561,
Plantae,Flora,Poaceae,NASS,Nassella spp.,*,,,,15,
Plantae,Flora,Poaceae,13451,Nassella tenuissima,*,,,,2,
Plantae,Flora,Poaceae,5041,Nassella trichotoma,*,Serrated Tussock,,,2536,
Plantae,Flora,Poaceae,5042,Neurachne munroi,,Mulga Grass,,,26,
Plantae,Flora,Poaceae,5043,Notochloe microdon,,,,,94,
Plantae,Flora,Poaceae,NOTD,Notodanthonia spp.,,,,,31,
Plantae,Flora,Poaceae,5044,Oplismenus aemulus,,,,,10687,
Plantae,Flora,Poaceae,6746,Oplismenus hirtellus,,,,,62,
Plantae,Flora,Poaceae,5045,Oplismenus imbecillis,,,,,11039,
Plantae,Flora,Poaceae,OPLI,Oplismenus spp.,,,,,277,
Plantae,Flora,Poaceae,5046,Oplismenus undulatifolius,,,,,348,
Plantae,Flora,Poaceae,10352,Oryza sativa,*,Rice,,,7,
Plantae,Flora,Poaceae,5048,Ottochloa gracillima,,,,,1542,
Plantae,Flora,Poaceae,OTTO,Ottochloa spp.,,,,,10,
Plantae,Flora,Poaceae,7663,Oxychloris scariosa,,Winged Chloris,,,4,
Plantae,Flora,Poaceae,5049,Panicum antidotale,*,Giant Panic Grass,,,65,
Plantae,Flora,Poaceae,5050,Panicum bisulcatum,,Black-seeded Panic,,,70,
Plantae,Flora,Poaceae,5051,Panicum bulbosum,*,Bulbous Panic,,,11,
Plantae,Flora,Poaceae,5052,Panicum buncei,,Native Panic,,,400,
Plantae,Flora,Poaceae,5053,Panicum capillare,*,Witchgrass,,,270,
Plantae,Flora,Poaceae,9332,Panicum capillare var. capillare,*,Witchgrass,,,9,
Plantae,Flora,Poaceae,10353,Panicum capillare var. occidentale,*,,,,3,
Plantae,Flora,Poaceae,5054,Panicum coloratum,*,Coolah Grass,,,128,
Plantae,Flora,Poaceae,10356,Panicum coloratum var. coloratum,*,,,,6,
Plantae,Flora,Poaceae,9333,Panicum coloratum var. makarikariense,*,,,,35,
Plantae,Flora,Poaceae,6395,Panicum decompositum,,Native Millet,,,2335,
Plantae,Flora,Poaceae,5055,Panicum effusum,,Hairy Panic,,,12383,
Plantae,Flora,Poaceae,7340,Panicum gilvum,*,,,,102,
Plantae,Flora,Poaceae,5056,Panicum lachnophyllum,,Don't Panic,,,58,
